# Simulation for trace KTH-SP2 started Tue Jun 30 18:17:22 CDT 2020
# [Machine] 
# SimpleMachine with 100 processors
# [Scheduler] 
# Priority Queue Scheduler
# Comparator: FIFOComparator
# [Allocator] 
# Simple Allocator

# Job 	Arrival	Start	End	Run	Wait	Resp.	Procs	S-FST	R-FST
19741	20210302	20549150	20560384	11234	338848	350082	5	0	0
19729	20207572	20547692	20561056	13364	340120	353484	8	0	0
19700	20202343	20547352	20561081	13729	345009	358738	1	0	0
19742	20210726	20561056	20561374	318	350330	350648	64	0	0
19753	20218011	20561374	20561392	18	343363	343381	2	0	0
19750	20217005	20561374	20561396	22	344369	344391	4	0	0
19749	20216322	20561374	20562829	1455	345052	346507	1	0	0
19739	20209852	20549150	20562958	13808	339298	353106	1	0	0
19747	20214662	20561374	20564283	2909	346712	349621	8	0	0
19768	20218486	20564283	20564296	13	345797	345810	2	0	0
19769	20218486	20564283	20564296	13	345797	345810	2	0	0
19766	20218482	20564283	20564303	20	345801	345821	2	0	0
19771	20218488	20564296	20564317	21	345808	345829	2	0	0
19772	20218492	20564303	20564322	19	345811	345830	2	0	0
19773	20218492	20564317	20564335	18	345825	345843	2	0	0
19774	20218509	20564322	20564341	19	345813	345832	2	0	0
19776	20220185	20564335	20564404	69	344150	344219	1	0	0
19748	20216062	20561374	20564504	3130	345312	348442	8	0	0
19743	20211760	20561056	20564602	3546	349296	352842	4	0	0
19777	20220555	20564404	20564654	250	343849	344099	4	0	0
19770	20218487	20564296	20565428	1132	345809	346941	1	0	0
19775	20218841	20564322	20565469	1147	345481	346628	1	0	0
19783	20221133	20565469	20565605	136	344336	344472	4	0	0
19779	20220586	20564602	20565884	1282	344016	345298	1	0	0
19785	20221253	20565884	20566075	191	344631	344822	4	0	0
19786	20221309	20566075	20566085	10	344766	344776	1	0	0
19746	20214051	20561374	20566706	5332	347323	352655	20	0	0
19797	20224383	20566706	20566721	15	342323	342338	2	0	0
19794	20223908	20566706	20566722	16	342798	342814	2	0	0
19795	20224086	20566706	20566722	16	342620	342636	2	0	0
19796	20224286	20566706	20566722	16	342420	342436	2	0	0
19798	20224524	20566721	20566734	13	342197	342210	2	0	0
19800	20224683	20566722	20566741	19	342039	342058	2	0	0
19801	20224864	20566734	20566749	15	341870	341885	2	0	0
19802	20225288	20566741	20566758	17	341453	341470	2	0	0
19804	20225730	20566758	20566773	15	341028	341043	2	0	0
19687	20200300	20534166	20566774	32608	333866	366474	8	0	0
19806	20226028	20566774	20566786	12	340746	340758	2	0	0
19807	20226128	20566774	20566792	18	340646	340664	2	0	0
19803	20225525	20566749	20566803	54	341224	341278	1	0	0
19809	20226423	20566792	20566807	15	340369	340384	2	0	0
19790	20223113	20566706	20566848	142	343593	343735	4	0	0
19787	20221625	20566075	20566968	893	344450	345343	1	0	0
19791	20223134	20566706	20566980	274	343572	343846	4	0	0
19799	20224577	20566722	20566980	258	342145	342403	4	0	0
19792	20223140	20566706	20567036	330	343566	343896	1	0	0
19808	20226246	20566786	20567058	272	340540	340812	4	0	0
19691	20200466	20534223	20567145	32922	333757	366679	8	0	0
19789	20222819	20566706	20567308	602	343887	344489	4	0	0
19781	20220916	20564654	20567336	2682	343738	346420	1	0	0
19782	20221083	20564654	20567873	3219	343571	346790	1	0	0
19788	20221925	20566075	20568104	2029	344150	346179	1	0	0
19763	20218338	20562829	20568133	5304	344491	349795	15	0	0
19756	20218127	20561374	20569113	7739	343247	350986	1	0	0
19805	20225977	20566774	20569836	3062	340797	343859	4	0	0
19778	20220557	20564602	20569973	5371	344045	349416	10	0	0
19811	20226787	20569973	20570089	116	343186	343302	2	0	0
19812	20226994	20570089	20570274	185	343095	343280	2	0	0
19813	20227284	20570274	20570358	84	342990	343074	2	0	0
19780	20220849	20564602	20570980	6378	343753	350131	1	0	0
19784	20221144	20565605	20571590	5985	344461	350446	1	0	0
19758	20218185	20561374	20571944	10570	343189	353759	1	0	0
19760	20218267	20561374	20571946	10572	343107	353679	1	0	0
19759	20218185	20561374	20571951	10577	343189	353766	1	0	0
19757	20218182	20561374	20571954	10580	343192	353772	1	0	0
19761	20218304	20561374	20571955	10581	343070	353651	1	0	0
19755	20218124	20561374	20571956	10582	343250	353832	1	0	0
19752	20217180	20561374	20571957	10583	344194	354777	1	0	0
19762	20218305	20561374	20571958	10584	343069	353653	1	0	0
19754	20218066	20561374	20571959	10585	343308	353893	1	0	0
19751	20217157	20561374	20571962	10588	344217	354805	1	0	0
19810	20226440	20569973	20572042	2069	343533	345602	64	0	0
19820	20240006	20572042	20572082	40	332036	332076	1	0	0
19823	20240024	20572042	20572082	40	332018	332058	1	0	0
19764	20218364	20562958	20573544	10586	344594	355180	1	0	0
19744	20212813	20561374	20574358	12984	348561	361545	4	0	0
19765	20218426	20564283	20574867	10584	345857	356441	1	0	0
19767	20218483	20564283	20574868	10585	345800	356385	1	0	0
19745	20212837	20561374	20575729	14355	348537	362892	1	0	0
19819	20239964	20572042	20578377	6335	332078	338413	1	0	0
19822	20240023	20572042	20578378	6336	332019	338355	1	0	0
19821	20240006	20572042	20578379	6337	332036	338373	1	0	0
19824	20240062	20572082	20578422	6340	332020	338360	1	0	0
19825	20240065	20572082	20578430	6348	332017	338365	1	0	0
19793	20223437	20566706	20579088	12382	343269	355651	1	0	0
19826	20240066	20573544	20579884	6340	333478	339818	1	0	0
19818	20239484	20572042	20582620	10578	332558	343136	1	0	0
19814	20229260	20572042	20583691	11649	342782	354431	60	0	0
19838	20247550	20583691	20584610	919	336141	337060	16	0	0
19839	20248647	20583691	20584611	920	335044	335964	16	0	0
19840	20249724	20583691	20584611	920	333967	334887	16	0	0
19828	20246423	20583691	20584621	930	337268	338198	16	0	0
19827	20240125	20574358	20584985	10627	334233	344860	1	0	0
19816	20232761	20572042	20585076	13034	339281	352315	4	0	0
19844	20254128	20584621	20585419	798	330493	331291	16	0	0
19841	20250807	20584610	20585550	940	333803	334743	16	0	0
19842	20251946	20584611	20585599	988	332665	333653	16	0	0
19843	20253127	20584611	20585601	990	331484	332474	16	0	0
19817	20236391	20572042	20585805	13763	335651	349414	1	0	0
19846	20255955	20585601	20586615	1014	329646	330660	32	0	0
19845	20254418	20585550	20586804	1254	331132	332386	32	0	0
19849	20257589	20586804	20586856	52	329215	329267	32	0	0
19848	20257260	20586615	20587609	994	329355	330349	32	0	0
19847	20256612	20585601	20589193	3592	328989	332581	4	0	0
19836	20247150	20583691	20590027	6336	336541	342877	1	0	0
19835	20247112	20583691	20590029	6338	336579	342917	1	0	0
19850	20258061	20587609	20593321	5712	329548	335260	64	0	0
19851	20258994	20593321	20593370	49	334327	334376	32	0	0
19852	20259475	20593321	20593411	90	333846	333936	32	0	0
19853	20259826	20593370	20593465	95	333544	333639	32	0	0
19856	20274599	20593465	20593483	18	318866	318884	32	0	0
19855	20274248	20593411	20593631	220	319163	319383	2	0	0
19831	20246992	20583691	20594270	10579	336699	347278	1	0	0
19832	20247001	20583691	20594270	10579	336690	347269	1	0	0
19837	20247213	20583691	20594270	10579	336478	347057	1	0	0
19833	20247030	20583691	20594272	10581	336661	347242	1	0	0
19834	20247062	20583691	20594279	10588	336629	347217	1	0	0
19830	20246972	20583691	20594281	10590	336719	347309	1	0	0
19829	20246933	20583691	20594283	10592	336758	347350	1	0	0
19720	20204055	20547367	20597726	50359	343312	393671	1	0	0
19858	20285447	20593483	20600186	6703	308036	314739	8	0	0
19854	20260269	20593411	20600527	7116	333142	340258	32	0	0
19699	20202256	20547352	20600724	53372	345096	398468	1	0	0
19860	20286923	20600186	20601413	1227	313263	314490	32	0	0
19863	20288335	20601413	20601466	53	313078	313131	2	0	0
19861	20287047	20600527	20601892	1365	313480	314845	32	0	0
19868	20288677	20601892	20601900	8	313215	313223	2	0	0
19870	20288855	20601892	20601905	13	313037	313050	2	0	0
19871	20288939	20601892	20601905	13	312953	312966	2	0	0
19866	20288520	20601892	20601938	46	313372	313418	2	0	0
19864	20288437	20601466	20602203	737	313029	313766	32	0	0
19872	20288976	20601892	20605141	3249	312916	316165	1	0	0
19815	20232299	20572042	20612409	40367	339743	380110	8	0	0
19862	20288255	20600527	20614887	14360	312272	326632	1	0	0
19873	20289013	20612409	20615555	3146	323396	326542	70	0	0
19890	20292159	20615555	20615558	3	323396	323399	2	0	0
19891	20292407	20615555	20615558	3	323148	323151	2	0	0
19880	20291258	20615555	20615561	6	324297	324303	2	0	0
19895	20293184	20615555	20615561	6	322371	322377	2	0	0
19888	20292005	20615555	20615567	12	323550	323562	2	0	0
19885	20291678	20615555	20615570	15	323877	323892	2	0	0
19887	20291980	20615555	20615570	15	323575	323590	2	0	0
19894	20292850	20615555	20615573	18	322705	322723	2	0	0
19897	20293562	20615558	20615573	15	321996	322011	2	0	0
19898	20293600	20615561	20615575	14	321961	321975	2	0	0
19900	20293789	20615573	20615575	2	321784	321786	2	0	0
19877	20289582	20615555	20615577	22	325973	325995	3	0	0
19884	20291458	20615555	20615578	23	324097	324120	2	0	0
19889	20292099	20615555	20615580	25	323456	323481	2	0	0
19883	20291437	20615555	20615587	32	324118	324150	2	0	0
19902	20294023	20615575	20615591	16	321552	321568	2	0	0
19892	20292540	20615555	20615593	38	323015	323053	2	0	0
19904	20294144	20615577	20615605	28	321433	321461	2	0	0
19886	20291701	20615555	20615609	54	323854	323908	2	0	0
19881	20291282	20615555	20615610	55	324273	324328	2	0	0
19874	20289114	20615555	20615612	57	326441	326498	2	0	0
19893	20292583	20615555	20615622	67	322972	323039	4	0	0
19905	20294263	20615622	20615627	5	321359	321364	20	0	0
19876	20289341	20615555	20615650	95	326214	326309	20	0	0
19903	20294025	20615577	20615674	97	321552	321649	4	0	0
19909	20296908	20615650	20615712	62	318742	318804	4	0	0
19908	20295233	20615650	20615716	66	320417	320483	4	0	0
19901	20293931	20615573	20615729	156	321642	321798	2	0	0
19910	20297633	20615650	20615799	149	318017	318166	4	0	0
19878	20290002	20615555	20616707	1152	325553	326705	3	0	0
19906	20294392	20615627	20617287	1660	321235	322895	20	0	0
19911	20298695	20617287	20617302	15	318592	318607	32	0	0
19913	20300813	20617302	20617451	149	316489	316638	4	0	0
19896	20293300	20615558	20618201	2643	322258	324901	1	0	0
19875	20289214	20615555	20618213	2658	326341	328999	1	0	0
19914	20300873	20618201	20619945	1744	317328	319072	16	0	0
19916	20301672	20619945	20619957	12	318273	318285	2	0	0
19917	20301773	20619945	20619957	12	318172	318184	2	0	0
19918	20301914	20619945	20619958	13	318031	318044	2	0	0
19915	20301229	20619945	20619960	15	318716	318731	2	0	0
19919	20302311	20619945	20619961	16	317634	317650	2	0	0
19921	20304244	20619945	20620818	873	315701	316574	3	0	0
19920	20304118	20619945	20622781	2836	315827	318663	4	0	0
19912	20298876	20617302	20624136	6834	318426	325260	32	0	0
19922	20304313	20624136	20624210	74	319823	319897	20	0	0
19924	20304719	20624136	20624272	136	319417	319553	5	0	0
19925	20304920	20624136	20624397	261	319216	319477	5	0	0
19926	20305242	20624136	20624515	379	318894	319273	11	0	0
19929	20305455	20624515	20624530	15	319060	319075	2	0	0
19923	20304451	20624136	20625333	1197	319685	320882	5	0	0
19859	20285556	20593483	20626338	32855	307927	340782	8	0	0
19930	20305672	20626338	20626451	113	320666	320779	21	0	0
19931	20305871	20626451	20626493	42	320580	320622	5	0	0
19933	20306065	20626451	20626543	92	320386	320478	5	0	0
19932	20306000	20626451	20626650	199	320451	320650	4	0	0
19857	20285130	20593483	20626665	33182	308353	341535	8	0	0
19938	20306963	20626665	20626680	15	319702	319717	2	0	0
19937	20306771	20626665	20626683	18	319894	319912	4	0	0
19940	20307142	20626683	20626696	13	319541	319554	2	0	0
19941	20307236	20626683	20626696	13	319447	319460	2	0	0
19936	20306576	20626665	20626996	331	320089	320420	1	0	0
19942	20307246	20626696	20627130	434	319450	319884	5	0	0
19943	20307335	20627130	20627143	13	319795	319808	4	0	0
19944	20307428	20627143	20627312	169	319715	319884	4	0	0
19945	20307626	20627312	20627327	15	319686	319701	4	0	0
19934	20306193	20626451	20627335	884	320258	321142	5	0	0
19935	20306319	20626665	20627607	942	320346	321288	21	0	0
19907	20294766	20615650	20628127	12477	320884	333361	4	0	0
19948	20307781	20627607	20628201	594	319826	320420	4	0	0
19947	20307738	20627607	20628607	1000	319869	320869	16	0	0
19950	20308048	20628607	20628635	28	320559	320587	4	0	0
19899	20293674	20615570	20628780	13210	321896	335106	8	0	0
19879	20291202	20615555	20628945	13390	324353	337743	5	0	0
19939	20307057	20626680	20629085	2405	319623	322028	1	0	0
19946	20307689	20627327	20632700	5373	319638	325011	5	0	0
19949	20307789	20628607	20633927	5320	320818	326138	21	0	0
19731	20208258	20547895	20645440	97545	339637	437182	1	0	0
19928	20305426	20624397	20646031	21634	318971	340605	16	0	0
19927	20305371	20624210	20646156	21946	318839	340785	16	0	0
19953	20310033	20646156	20646373	217	336123	336340	12	0	0
19954	20310382	20646373	20646398	25	335991	336016	8	0	0
19955	20310622	20646398	20646613	215	335776	335991	12	0	0
19958	20314172	20646613	20646621	8	332441	332449	5	0	0
19957	20313432	20646613	20646666	53	333181	333234	5	0	0
19956	20312888	20646613	20646668	55	333725	333780	4	0	0
19960	20314454	20646666	20646690	24	332212	332236	5	0	0
19959	20314275	20646621	20646850	229	332346	332575	5	0	0
19951	20308067	20646031	20648231	2200	337964	340164	64	0	0
19962	20314875	20648231	20648260	29	333356	333385	5	0	0
19964	20315584	20648231	20648261	30	332647	332677	18	0	0
19966	20315893	20648261	20648290	29	332368	332397	18	0	0
19967	20315929	20648290	20648321	31	332361	332392	18	0	0
19961	20314805	20648231	20648434	203	333426	333629	20	0	0
19965	20315629	20648231	20648459	228	332602	332830	8	0	0
19952	20308174	20646156	20648705	2549	337982	340531	4	0	0
19963	20315105	20648231	20649020	789	333126	333915	20	0	0
19970	20316145	20649020	20649043	23	332875	332898	4	0	0
19973	20316399	20649043	20649061	18	332644	332662	4	0	0
19976	20316881	20649061	20649081	20	332180	332200	2	0	0
19975	20316765	20649061	20649083	22	332296	332318	4	0	0
19974	20316636	20649043	20649132	89	332407	332496	1	0	0
19972	20316395	20649020	20649216	196	332625	332821	10	0	0
19978	20316976	20649216	20649229	13	332240	332253	1	0	0
19969	20316140	20649020	20649349	329	332880	333209	1	0	0
19971	20316316	20649020	20649350	330	332704	333034	1	0	0
19977	20316895	20649216	20649353	137	332321	332458	10	0	0
19981	20318139	20649353	20649494	141	331214	331355	10	0	0
19982	20318560	20649494	20649706	212	330934	331146	4	0	0
19980	20317096	20649216	20649830	614	332120	332734	2	0	0
19984	20318982	20649706	20650065	359	330724	331083	4	0	0
19979	20317037	20649216	20650375	1159	332179	333338	4	0	0
19987	20319434	20650375	20650376	1	330941	330942	1	0	0
19968	20316110	20649020	20651164	2144	332910	335054	64	0	0
19996	20324984	20651164	20651177	13	326180	326193	8	0	0
19995	20323606	20651164	20651181	17	327558	327575	8	0	0
19993	20322457	20651164	20651275	111	328707	328818	10	0	0
19985	20319278	20650375	20651315	940	331097	332037	8	0	0
19994	20323051	20651164	20651483	319	328113	328432	4	0	0
19997	20325026	20651164	20651558	394	326138	326532	2	0	0
20002	20325490	20651483	20651621	138	325993	326131	8	0	0
20003	20325656	20651558	20651820	262	325902	326164	4	0	0
19988	20319873	20651164	20652092	928	331291	332219	8	0	0
19990	20320309	20651164	20652097	933	330855	331788	8	0	0
19991	20320891	20651164	20652103	939	330273	331212	8	0	0
19992	20321856	20651164	20652105	941	329308	330249	8	0	0
20008	20327628	20652103	20652121	18	324475	324493	8	0	0
20007	20326784	20652097	20652125	28	325313	325341	1	0	0
20010	20329093	20652121	20652137	16	323028	323044	8	0	0
20011	20363018	20652137	20652158	21	289119	289140	8	0	0
20004	20325683	20651621	20652415	794	325938	326732	1	0	0
19989	20319986	20651164	20652422	1258	331178	332436	1	0	0
19999	20325121	20651181	20652791	1610	326060	327670	8	0	0
19998	20325055	20651177	20652797	1620	326122	327742	8	0	0
20000	20325158	20651275	20652887	1612	326117	327729	8	0	0
20001	20325458	20651315	20653143	1828	325857	327685	5	0	0
20006	20326603	20652097	20653708	1611	325494	327105	8	0	0
20009	20328485	20652105	20653733	1628	323620	325248	8	0	0
20005	20325784	20652092	20653848	1756	326308	328064	13	0	0
20017	20387317	20653733	20653982	249	266416	266665	2	0	0
20014	20363625	20652887	20656420	3533	289262	292795	8	0	0
20020	20390259	20656420	20658363	1943	266161	268104	9	0	0
19869	20288775	20601892	20661859	59967	313117	373084	1	0	0
19882	20291301	20615555	20668251	52696	324254	376950	5	0	0
20012	20363220	20652422	20674286	21864	289202	311066	16	0	0
20013	20363345	20652797	20674454	21657	289452	311109	16	0	0
20023	20392885	20674286	20676021	1735	281401	283136	9	0	0
20024	20392887	20674454	20676326	1872	281567	283439	9	0	0
20025	20392901	20674454	20676333	1879	281553	283432	9	0	0
19865	20288476	20601466	20677222	75756	312990	388746	1	0	0
20026	20392948	20676021	20677673	1652	283073	284725	9	0	0
20028	20394867	20677673	20679343	1670	282806	284476	9	0	0
20029	20394870	20679343	20681106	1763	284473	286236	9	0	0
19986	20319408	20650375	20681810	31435	330967	362402	1	0	0
20027	20393407	20676333	20681975	5642	282926	288568	17	0	0
19983	20318781	20649494	20682616	33122	330713	363835	8	0	0
20030	20394872	20681106	20682958	1852	286234	288086	9	0	0
20031	20394927	20681810	20683459	1649	286883	288532	9	0	0
20032	20394949	20681975	20683763	1788	287026	288814	9	0	0
20033	20394950	20682616	20684378	1762	287666	289428	9	0	0
20034	20394992	20682958	20684899	1941	287966	289907	9	0	0
20035	20394997	20683459	20685127	1668	288462	290130	9	0	0
20036	20395001	20683763	20685743	1980	288762	290742	9	0	0
20037	20395035	20684378	20686204	1826	289343	291169	9	0	0
20019	20390027	20653848	20686370	32522	263821	296343	8	0	0
20038	20395075	20684899	20686598	1699	289824	291523	9	0	0
20016	20382835	20653733	20686868	33135	270898	304033	8	0	0
20039	20395125	20685127	20686939	1812	290002	291814	9	0	0
20015	20371426	20653708	20687401	33693	282282	315975	8	0	0
20040	20395183	20685743	20687612	1869	290560	292429	9	0	0
20041	20395185	20686204	20687870	1666	291019	292685	9	0	0
20042	20395188	20686370	20688186	1816	291182	292998	9	0	0
20052	20397487	20688186	20688197	11	290699	290710	1	0	0
20051	20397308	20688186	20688200	14	290878	290892	1	0	0
20049	20396772	20688186	20688208	22	291414	291436	8	0	0
20050	20397266	20688186	20688271	85	290920	291005	1	0	0
20043	20395223	20686598	20688286	1688	291375	293063	9	0	0
20057	20404292	20688286	20688389	103	283994	284097	1	0	0
20060	20404908	20688286	20688396	110	283378	283488	1	0	0
20059	20404708	20688286	20688589	303	283578	283881	1	0	0
20058	20404651	20688286	20688595	309	283635	283944	1	0	0
20061	20409394	20688286	20688707	421	278892	279313	1	0	0
20045	20395247	20686939	20688717	1778	291692	293470	9	0	0
20044	20395245	20686868	20688769	1901	291623	293524	9	0	0
20062	20409698	20688389	20688860	471	278691	279162	1	0	0
20063	20413844	20688396	20688907	511	274552	275063	1	0	0
20064	20415766	20688589	20689121	532	272823	273355	1	0	0
20046	20395248	20687401	20689137	1736	292153	293889	9	0	0
20047	20395271	20687612	20689301	1689	292341	294030	9	0	0
20065	20416485	20688595	20689447	852	272110	272962	1	0	0
20048	20396711	20687870	20689487	1617	291159	292776	8	0	0
20053	20397527	20688208	20689822	1614	290681	292295	8	0	0
20056	20399149	20688286	20690096	1810	289137	290947	8	0	0
20055	20397688	20688208	20690139	1931	290520	292451	1	0	0
20054	20397607	20688208	20690492	2284	290601	292885	1	0	0
20068	20457079	20689137	20695679	6542	232058	238600	8	0	0
20021	20390647	20656420	20697661	41241	265773	307014	4	0	0
20022	20392740	20668251	20698183	29932	275511	305443	17	0	0
20069	20461616	20698183	20698212	29	236567	236596	62	0	0
20073	20466766	20698212	20698236	24	231446	231470	2	0	0
20078	20480503	20698212	20698522	310	217709	218019	5	0	0
20089	20491099	20698522	20698704	182	207423	207605	1	0	0
20082	20483390	20698212	20698865	653	214822	215475	5	0	0
20081	20482360	20698212	20699046	834	215852	216686	5	0	0
20087	20490939	20698212	20699066	854	207273	208127	1	0	0
20079	20480856	20698212	20699073	861	217356	218217	3	0	0
20084	20484556	20698212	20699077	865	213656	214521	3	0	0
20090	20491161	20698704	20699434	730	207543	208273	1	0	0
20076	20472361	20698212	20700729	2517	225851	228368	2	0	0
20075	20472299	20698212	20700732	2520	225913	228433	2	0	0
20018	20387483	20653733	20701685	47952	266250	314202	2	0	0
20093	20491541	20699077	20701715	2638	207536	210174	1	0	0
20094	20491581	20699434	20702440	3006	207853	210859	1	0	0
20088	20490994	20698522	20704947	6425	207528	213953	8	0	0
20092	20491415	20699077	20705656	6579	207662	214241	8	0	0
20074	20467289	20698212	20705804	7592	230923	238515	2	0	0
20086	20489109	20698212	20708395	10183	209103	219286	4	0	0
20072	20465789	20698212	20711241	13029	232423	245452	8	0	0
20077	20474527	20698212	20712294	14082	223685	237767	4	0	0
20097	20495525	20711241	20720083	8842	215716	224558	9	0	0
20067	20456761	20688769	20721396	32627	232008	264635	8	0	0
20066	20456702	20688717	20722092	33375	232015	265390	8	0	0
20098	20496597	20720083	20722097	2014	223486	225500	9	0	0
20085	20486905	20698212	20723069	24857	211307	236164	4	0	0
20099	20496705	20721396	20723363	1967	224691	226658	9	0	0
20100	20496783	20722092	20723909	1817	225309	227126	9	0	0
20101	20497249	20722097	20723944	1847	224848	226695	9	0	0
20102	20497313	20723069	20725077	2008	225756	227764	9	0	0
20103	20497616	20723363	20725110	1747	225747	227494	9	0	0
20104	20497669	20723909	20725584	1675	226240	227915	9	0	0
20105	20497672	20723944	20725674	1730	226272	228002	9	0	0
20106	20497677	20725077	20726744	1667	227400	229067	9	0	0
20107	20497690	20725110	20726913	1803	227420	229223	9	0	0
20108	20497971	20725584	20727425	1841	227613	229454	9	0	0
20083	20484014	20698212	20727529	29317	214198	243515	1	0	0
20109	20497981	20725674	20727532	1858	227693	229551	9	0	0
20110	20498002	20726744	20728483	1739	228742	230481	9	0	0
20111	20498034	20726913	20728895	1982	228879	230861	9	0	0
20113	20498224	20727532	20729217	1685	229308	230993	9	0	0
20112	20498040	20727425	20729330	1905	229385	231290	9	0	0
20070	20461890	20698183	20730309	32126	236293	268419	9	0	0
20115	20498523	20728895	20730863	1968	230372	232340	9	0	0
20116	20498532	20729217	20730982	1765	230685	232450	9	0	0
20117	20498535	20729330	20731061	1731	230795	232526	9	0	0
20118	20498538	20730309	20732070	1761	231771	233532	9	0	0
20119	20498544	20730863	20732525	1662	232319	233981	9	0	0
20120	20498881	20730982	20732726	1744	232101	233845	9	0	0
20121	20498895	20731061	20732839	1778	232166	233944	9	0	0
20122	20498904	20732070	20733910	1840	233166	235006	9	0	0
20123	20498907	20732525	20734216	1691	233618	235309	9	0	0
20130	20550539	20734216	20734235	19	183677	183696	2	0	0
20124	20498915	20732726	20734563	1837	233811	235648	9	0	0
20133	20551251	20734563	20734594	31	183312	183343	1	0	0
20129	20550097	20734216	20734627	411	184119	184530	2	0	0
20132	20550810	20734563	20735521	958	183753	184711	2	0	0
20095	20495239	20705656	20735552	29896	210417	240313	17	0	0
20136	20551810	20735552	20735565	13	183742	183755	4	0	0
20135	20551792	20735552	20735580	28	183760	183788	1	0	0
20096	20495467	20705804	20735721	29917	210337	240254	9	0	0
20137	20551820	20735721	20736803	1082	183901	184983	17	0	0
20138	20551830	20736803	20736817	14	184973	184987	16	0	0
20140	20551832	20736817	20736832	15	184985	185000	1	0	0
20139	20551832	20736817	20736838	21	184985	185006	16	0	0
20080	20481523	20698212	20737551	39339	216689	256028	8	0	0
20091	20491199	20699046	20738278	39232	207847	247079	8	0	0
20141	20551834	20738278	20738300	22	186444	186466	32	0	0
20142	20551835	20738278	20738301	23	186443	186466	2	0	0
20143	20551838	20738300	20738315	15	186462	186477	2	0	0
20144	20551840	20738300	20738317	17	186460	186477	4	0	0
20145	20551846	20738300	20738320	20	186454	186474	8	0	0
20146	20551847	20738320	20738338	18	186473	186491	32	0	0
20147	20551849	20738338	20738352	14	186489	186503	8	0	0
20149	20552827	20738338	20738363	25	185511	185536	2	0	0
20152	20552995	20738352	20738366	14	185357	185371	2	0	0
20154	20553034	20738352	20738367	15	185318	185333	1	0	0
20151	20552991	20738352	20738368	16	185361	185377	8	0	0
20153	20553011	20738352	20738368	16	185341	185357	4	0	0
20127	20542906	20734216	20740883	6667	191310	197977	8	0	0
20114	20498301	20728483	20741765	13282	230182	243464	8	0	0
20155	20553035	20741765	20741784	19	188730	188749	32	0	0
20156	20553037	20741784	20741812	28	188747	188775	16	0	0
20131	20550634	20734563	20742211	7648	183929	191577	4	0	0
20158	20553421	20741812	20742407	595	188391	188986	2	0	0
20162	20554536	20742407	20742436	29	187871	187900	1	0	0
20161	20554357	20742407	20744817	2410	188050	190460	2	0	0
20160	20554017	20742211	20745331	3120	188194	191314	8	0	0
20157	20553187	20741784	20745470	3686	188597	192283	17	0	0
20071	20463469	20698212	20746207	47995	234743	282738	2	0	0
20163	20555839	20745470	20747164	1694	189631	191325	17	0	0
20164	20555909	20747164	20748288	1124	191255	192379	17	0	0
20166	20557324	20748288	20749268	980	190964	191944	2	0	0
20134	20551702	20735552	20749271	13719	183850	197569	17	0	0
20170	20580429	20749271	20749372	101	168842	168943	2	0	0
20167	20558055	20748288	20751412	3124	190233	193357	8	0	0
20148	20552806	20738338	20751527	13189	185532	198721	8	0	0
20159	20553622	20741812	20753778	11966	188190	200156	9	0	0
20173	20584943	20753778	20753794	16	168835	168851	5	0	0
20174	20585119	20753794	20756192	2398	168675	171073	5	0	0
20168	20558927	20749268	20757466	8198	190341	198539	4	0	0
19697	20201849	20544821	20760180	215359	342972	558331	9	0	0
20165	20555968	20748288	20761990	13702	192320	206022	17	0	0
20175	20585174	20761990	20762680	690	176816	177506	30	0	0
20176	20585220	20762680	20763284	604	177460	178064	35	0	0
20126	20542650	20733910	20767104	33194	191260	224454	8	0	0
20177	20585242	20767104	20767720	616	181862	182478	45	0	0
20178	20585270	20767720	20768331	611	182450	183061	40	0	0
20125	20542574	20732839	20772817	39978	190265	230243	8	0	0
20179	20585289	20772817	20773374	557	187528	188085	50	0	0
20180	20585311	20773374	20773894	520	188063	188583	50	0	0
20171	20581474	20751412	20778454	27042	169938	196980	12	0	0
20181	20585312	20778454	20778957	503	193142	193645	60	0	0
20169	20577684	20749271	20788835	39564	171587	211151	8	0	0
20182	20585315	20788835	20789329	494	203520	204014	70	0	0
19867	20288555	20601892	20789865	187973	313337	501310	1	0	0
20150	20552963	20738338	20791692	53354	185375	238729	9	0	0
20183	20585360	20791692	20792230	538	206332	206870	80	0	0
20172	20581477	20753778	20801174	47396	172301	219697	16	0	0
20186	20586793	20801174	20801193	19	214381	214400	1	0	0
20185	20586432	20801174	20801198	24	214742	214766	1	0	0
20184	20585472	20801174	20801701	527	215702	216229	90	0	0
20194	20605899	20801701	20801705	4	195802	195806	2	0	0
20192	20605661	20801701	20801714	13	196040	196053	2	0	0
20193	20605719	20801701	20801714	13	195982	195995	2	0	0
20206	20633392	20801701	20801714	13	168309	168322	10	0	0
20188	20590065	20801701	20801716	15	211636	211651	5	0	0
20210	20634992	20801714	20801728	14	166722	166736	1	0	0
20211	20635001	20801716	20801729	13	166715	166728	5	0	0
20209	20634972	20801714	20801735	21	166742	166763	1	0	0
20214	20635276	20801729	20801739	10	166453	166463	2	0	0
20205	20633050	20801701	20801749	48	168651	168699	1	0	0
20212	20635052	20801716	20801759	43	166664	166707	2	0	0
20190	20597522	20801701	20801991	290	204179	204469	3	0	0
20187	20587171	20801193	20802129	936	214022	214958	8	0	0
20217	20635285	20802129	20802136	7	166844	166851	4	0	0
20213	20635276	20801729	20802597	868	166453	167321	2	0	0
